panoid	pixel_error	gt_flow_u_min	gt_flow_v_min	gt_flow_u_mean	gt_flow_v_mean	gt_flow_mag_min	gt_flow_mag_max	gt_flow_mag_mean
50300	3.6182077	6.9849193e-07	3.5353005e-06	4.119931	2.795477	0.001992526	19.479752	5.7453647
14628	2.8422823	5.350448e-06	2.3804605e-06	3.9469824	3.7270658	0.0051430212	21.697653	6.0262117
13801	8.672342	7.901341e-06	7.56979e-06	11.508337	10.423953	0.019990996	67.663	16.90012
12396	2.2251897	1.7215498e-05	4.1276217e-06	11.916574	11.909145	0.014348332	51.37858	18.489851
16968	1.9685748	1.4932826e-05	4.2259693e-05	20.46418	20.1852	0.027783781	104.74024	31.174206
21280	7.3577385	2.330821e-05	3.643334e-06	15.023435	14.904419	0.0070420033	65.085464	22.943808
74817	1.9959282	6.807968e-07	1.6056001e-06	2.1425982	2.110435	0.00156499	10.818575	3.3438754
8426	2.394091	1.4288351e-05	7.8808516e-05	12.321544	11.76483	0.028275182	38.36311	18.436281
12504	1.4984372	5.791895e-06	4.6156347e-06	16.523733	16.311274	0.016271334	50.747234	25.178577
15154	1.2726121	2.7316622e-05	3.2640994e-05	11.728729	12.093875	0.021649214	40.11495	18.551546
2475	1.3181217	2.2472814e-06	1.186505e-05	3.3849962	3.11862	0.0036497281	16.67899	4.97214
35784	1.4398202	2.7231872e-06	5.505979e-06	6.5748982	6.10608	0.01257563	26.778765	10.168685
8898	5.536794	3.7830323e-06	1.359731e-06	6.3389344	9.906879	0.007213839	68.451126	12.784297
32219	10.275882	9.674579e-06	8.21799e-06	17.232885	7.940262	0.01536955	76.909584	21.207499
7759	3.034533	5.2782707e-05	1.6696751e-05	90.08453	88.83613	0.10900271	276.14032	136.96057
3741	3.2302933	1.4467165e-05	4.5970082e-06	4.3883433	2.647198	0.004335555	37.142822	5.6180887
18744	1.6090978	4.096888e-06	2.8956681e-05	17.467615	16.834663	0.02092249	54.65807	26.35889
13588	1.4081823	1.2036413e-05	6.5416098e-06	11.6395445	11.960038	0.012556086	40.829582	18.981573
50392	1.1919167	1.270324e-06	4.209578e-07	1.4087763	1.7284325	0.0013877995	10.283215	2.4726636
17035	2.4054441	2.6088208e-05	2.9593706e-05	11.797852	10.84236	0.008020176	61.268143	17.40347
13460	2.1282942	3.813766e-06	2.5182962e-06	1.8654078	1.8953631	0.0014118035	10.578672	2.8531
28903	5.56451	6.38701e-05	3.0044466e-05	24.084497	19.622484	0.029080907	78.6213	33.648228
13464	1.7424352	2.7313828e-05	1.3712794e-05	10.266946	10.172706	0.0067673945	31.416237	15.617592
37954	2.0914652	1.4693476e-05	2.2504479e-05	16.913338	16.571184	0.022990426	62.24321	25.67801
8359	4.2493615	8.816831e-06	2.386421e-05	11.054291	9.24221	0.021685315	75.683495	16.044401
14680	1.0255	7.636845e-07	6.7427754e-07	1.0607146	1.3211578	0.00033829187	4.847435	1.7956033
13770	2.2389429	8.680858e-06	1.5418977e-05	10.544035	11.5593605	0.0054221186	37.948116	16.988205
25506	3.0154831	1.678802e-05	5.815178e-06	15.768378	14.970651	0.026002226	71.30251	23.49464
13676	1.4811094	2.0687468e-05	1.9796193e-05	11.403218	11.385776	0.017711284	36.76951	17.752459
7757	1.8053199	5.3802505e-06	1.5031546e-05	7.8520327	7.515825	0.007098812	52.40532	11.784747
81682	3.8296587	1.0075979e-05	2.734363e-06	17.579826	18.328308	0.02670951	59.53675	27.617489
71390	3.7397869	4.3120235e-06	2.444163e-05	2.9170413	4.762023	1.4742615	14.635196	6.081177
35486	4.5534415	1.2181699e-05	2.1345913e-06	11.948051	13.032967	0.0067282445	52.970562	19.053925
27294	1.8317164	4.778616e-06	1.7136335e-07	2.2317998	3.1691873	0.0022802346	14.563009	4.3979025
15588	9.520308	5.0021335e-06	5.6210905e-05	30.233477	33.64029	0.07332181	111.68953	48.807236
40860	2.176531	4.7118403e-05	8.497387e-06	11.07561	9.6699705	0.014238085	34.324005	15.944304
11712	1.0658144	1.5337951e-05	3.573671e-05	17.916162	17.497414	0.023193713	72.73022	27.42453
7806	1.6191657	1.228787e-05	1.2777746e-06	7.3961663	8.388843	0.0012912536	27.262173	12.299465
48074	1.7837368	4.729256e-06	6.73905e-06	2.8995943	3.2504487	0.0063323523	13.956773	4.790654
21294	16.826193	2.2310764e-05	1.1175871e-05	23.458572	23.727575	0.03149982	151.60483	36.970013
41706	2.66999	2.3972243e-06	4.120171e-06	8.256177	8.769177	0.017656472	24.938105	13.483292
50836	6.7996163	1.4938414e-06	7.227063e-07	6.052362	4.3285165	0.0075355857	19.07377	7.9940624
65318	1.6785756	7.6182187e-07	1.8626451e-08	2.3404474	1.4989487	0.000389184	8.313085	3.097031
25262	4.274504	2.6570633e-06	2.0116568e-07	9.8405	11.982839	0.014854047	73.19908	17.267904
179	3.6580284	1.0449439e-06	3.3527613e-07	7.796589	6.516056	0.0063847844	21.826664	11.009363
80454	4.51082	4.8801303e-07	1.418218e-05	7.1137276	9.594009	0.010796776	43.608063	13.683905
793	2.6916971	1.1657365e-05	7.674098e-07	2.688757	2.8066378	0.001837486	9.28303	4.2524924
51200	17.769903	1.3411045e-06	4.660338e-06	10.510507	12.035229	0.0060004247	49.75994	17.29117
70214	3.5387084	3.911555e-06	3.485754e-05	8.753691	7.8976064	0.012776366	33.046074	12.865305
35698	2.10012	3.432855e-06	1.3522804e-06	13.728355	13.501543	0.011928912	44.40447	21.824768
13803	6.006778	2.5748275e-05	4.544854e-06	14.190082	14.131994	0.012092755	205.48988	21.75586
35514	2.1614046	2.2944063e-05	3.97861e-06	4.7316337	4.1668744	0.002881665	20.954655	6.9793673
33666	2.8126295	1.1567026e-06	8.326024e-06	7.9414153	4.6356835	0.0061413837	35.241417	9.842475
8504	14.077248	4.80935e-06	9.201467e-07	16.219982	20.583529	0.024908258	72.26278	28.81356
21892	2.463559	7.7812e-06	1.3224781e-05	5.000974	5.4685698	0.008218351	19.721155	8.119559
35230	2.0129435	1.4770776e-06	5.71087e-06	4.455535	5.616316	0.00023204621	24.773748	7.7466626
14562	1.8621304	4.749745e-08	6.9588423e-06	7.297746	9.311586	0.012487435	33.138386	12.983692
41838	1.9571203	1.8816441e-05	1.4282763e-05	5.5755987	6.2062626	0.0077503775	17.851267	9.084725
38784	1.3241162	2.3948029e-05	9.4510615e-06	5.547587	5.017657	0.0016358679	15.888585	8.192632
3123	4.3089643	3.8703904e-05	3.8929284e-06	8.297917	5.897496	0.054898698	30.808455	11.103927
72857	3.1081932	1.18762255e-05	1.6354024e-06	3.5080853	5.39406	0.0030819718	30.214624	6.9065566
50378	1.2589644	3.3453107e-06	7.4096024e-06	4.1147156	3.0051217	0.0017431129	15.418905	5.77304
25618	10.295532	2.6142225e-06	1.8719584e-05	12.642593	15.940062	0.014642737	127.54403	22.064041
40798	3.1061873	1.8159859e-05	4.156679e-05	10.060739	14.612993	0.012105998	39.10926	19.586271
14878	5.385052	9.786338e-06	1.1481345e-05	11.372941	9.918573	0.012633115	54.10244	16.115633
17478	2.7105331	3.7495047e-06	2.6013702e-05	16.694593	16.482924	0.03739191	69.96927	25.390427
35306	2.0782838	5.7667494e-06	1.521036e-05	7.3380814	7.3710575	0.008185475	27.752659	11.770479
23888	2.1768384	2.6915222e-06	1.0766089e-06	4.4457636	5.479308	0.006484159	18.919003	7.7979007
48336	1.8816658	9.201467e-07	0.46004325	0.8098823	1.6415418	0.500171	7.4561768	1.9548811
28496	2.2121634	4.989095e-06	1.3295561e-05	4.700103	4.679475	0.0006075067	20.950531	7.4971404
17101	1.4572303	3.0733645e-08	1.3299286e-06	2.5576122	2.1464536	0.001750279	16.05767	3.6028554
12434	3.044788	2.0020641e-05	2.0679086e-05	18.888432	19.56562	0.029295562	70.850716	29.543417
7735	1.8728193	4.660338e-06	1.8700957e-06	7.535943	7.865541	0.004358361	44.918762	12.017302
38124	1.6278841	7.3919073e-06	9.074807e-06	16.051012	16.086895	0.023743052	57.502052	24.868624
24602	2.2158082	3.0351803e-06	3.5464764e-06	5.7763824	6.2061763	0.013151642	32.73843	9.149369
65334	5.1892705	2.3236498e-05	1.655519e-05	7.036846	8.850124	0.01477262	30.822239	12.633295
17940	1.7035549	4.284084e-08	3.1627715e-06	4.7903194	5.8180413	0.0096047325	33.543983	8.145285
39334	1.3570263	8.165836e-06	5.8971345e-06	7.3223543	4.524406	0.005097057	35.72312	9.463597
18244	1.4104904	7.6089054e-07	5.2154064e-07	3.1540413	3.357348	0.0007910886	22.51526	5.0329456
3333	2.2652886	6.3246116e-06	5.7145953e-06	3.5344887	3.6642585	0.0029918498	12.2577915	5.5552483
63742	4.3549743	1.4547259e-06	1.1697412e-06	4.464266	8.3264675	0.03031865	36.131832	9.816207
81695	3.1597555	6.0950406e-05	3.0424446e-05	18.049036	16.229877	0.024275735	69.15214	27.150204
14526	3.2114706	8.86526e-06	3.0249357e-06	7.185634	6.5355	0.010723694	17.845018	10.479636
25976	2.1293385	3.5725534e-06	9.790063e-06	11.43131	12.544333	0.008734575	42.660442	18.422768
9132	2.1346335	1.2275763e-05	1.7374754e-05	22.651634	21.992985	0.030067218	97.901566	34.22651
13142	1.1605871	3.205426e-05	4.3176115e-06	6.9513965	7.043065	0.009853593	28.644222	11.163062
73141	2.3851905	2.338551e-06	1.4252961e-05	4.914908	4.2715077	0.0050938823	32.378933	7.212679
9980	0.7996971	3.132969e-05	1.8909574e-05	10.255477	10.064049	0.017280106	35.054146	15.517106
2850	1.935455	5.1367097e-05	8.929521e-06	9.161233	8.460463	0.016038701	27.873196	13.49695
10928	1.2537441	5.0028786e-05	4.0512532e-05	18.204357	18.193834	0.015224967	56.94108	27.983185
65570	2.2808826	8.363277e-07	1.8030405e-06	3.4529724	2.9073215	0.0013713718	13.525218	5.1619234
90569	7.4426007	1.4577061e-05	7.4878335e-07	5.3977585	4.056716	0.0012450241	29.130589	7.366673
38942	1.7177202	1.3010576e-06	9.126961e-06	9.155055	10.032996	0.023109753	34.150154	15.212821
51253	6.0870137	1.2917444e-05	5.5409968e-05	18.187761	19.940228	0.013321571	72.238914	29.69525
9961	5.5695105	1.8691644e-05	3.7439167e-06	20.324963	16.719522	0.033084057	71.161316	29.580717
18694	8.225104	1.1145137e-05	9.909272e-06	14.299734	12.667051	0.012827748	90.55879	20.508293
7528	9.577528	1.6715378e-05	2.2593886e-05	23.615093	28.827805	0.013374321	143.24559	40.99914
38558	7.008068	1.2258999e-05	2.682209e-07	15.01341	33.912376	0.06992953	98.23903	39.71757
63626	4.1273365	1.1727214e-05	2.6077032e-08	6.8597984	8.269036	0.01081946	24.118883	11.628637
32346	1.8706129	2.24635e-06	3.2745302e-06	7.1966205	7.4525485	0.006354546	29.948044	11.25059
43018	1.4384472	1.703389e-06	5.863607e-06	2.7010496	2.5444367	0.004783978	9.722618	4.086006
8503	18.949396	8.069351e-05	12.888515	14.493956	53.441097	18.145845	91.20881	56.488155
50770	2.7857163	7.599592e-07	2.7753413e-06	3.0738	3.2989092	0.0045017344	19.197327	4.9208484
806	4.8083496	1.9812956e-05	3.721565e-06	30.053268	28.83482	0.09135955	147.50755	46.202473
21478	2.6576018	5.7611614e-06	5.5104494e-05	27.759611	30.13771	0.033083547	95.88689	46.028664
11516	4.5084867	4.994124e-05	3.554672e-05	18.02109	14.323198	0.029059922	92.55823	25.135252
24872	3.2895682	1.6838312e-06	8.698553e-06	6.5947514	5.8778877	0.011237267	21.855478	9.942762
15174	1.8629907	4.5197085e-06	2.2515655e-05	16.434168	16.704277	0.023445822	52.872326	25.516378
39000	1.6400867	9.602867e-06	4.6752393e-06	15.303594	16.146416	0.01257586	51.873657	23.958488
28610	1.137384	1.4286488e-05	6.5267086e-06	17.671799	17.41668	0.02142725	60.600357	26.85962
3021	2.4666739	1.7667189e-06	0.00052373484	1.6257701	5.443031	0.006374366	16.697964	5.771238
41048	3.2624538	2.442114e-05	2.5521964e-05	13.715531	13.671997	0.011745083	52.7624	20.79765
47286	1.8690696	6.880611e-06	9.141862e-06	15.28719	15.184353	0.0039149476	51.82407	23.35243
50270	1.8181957	1.007691e-06	4.1387975e-06	2.526707	4.830338	0.0037899571	16.560308	6.066052
3561	1.3961611	2.8591603e-07	1.322478e-06	2.4214091	2.0791965	0.0027093817	10.258288	3.5734708
13826	0.7711257	3.1897798e-06	2.0131469e-05	10.273504	10.40496	0.024430085	36.962585	15.935553
35776	1.7041782	6.0653314e-05	6.650761e-05	14.2377405	13.994894	0.020478062	47.101162	21.637344
11936	2.6560826	2.7351081e-05	5.442649e-05	18.927292	24.62284	0.02388417	69.00046	34.28676
46689	3.2907135	5.055219e-06	3.7252903e-08	9.733874	10.841789	0.0033092622	53.399162	16.199509
8499	2.5288992	1.4552847e-05	8.162111e-06	16.047113	15.965659	0.014254818	71.3149	25.72706
18304	5.2280803	1.7275102e-05	4.2952597e-06	24.051382	23.517303	0.02231942	121.32467	37.36333
25230	2.7889564	2.3502856e-05	1.3820827e-06	14.399847	12.834798	0.011681124	73.62642	20.902237
44014	7.451273	1.8035993e-05	3.7625432e-07	5.0742965	5.4490166	0.0065304665	23.061562	8.822736
39118	1.942799	2.3449771e-05	9.763986e-06	13.577197	12.1627865	0.015715148	43.885113	20.029755
68664	3.3574717	1.3746321e-06	1.3485551e-06	6.1310434	4.1552763	0.0036151304	33.30673	8.030703
3318	2.2117524	5.170703e-06	1.3988465e-05	2.4389265	2.5005703	0.0026803238	8.839246	3.789175
73026	1.9130605	4.3958426e-07	2.4959445e-06	1.6935018	1.8223457	0.0004169602	11.808322	2.693028
32976	2.0190177	1.400616e-05	1.1965632e-05	25.235136	25.686316	0.019039385	85.34277	39.105858
16806	1.6810968	0.00014503021	1.4565885e-06	40.019844	39.63265	0.04906943	126.68156	61.026897
12768	4.6196012	1.8912368e-05	2.1249056e-05	8.403366	9.287998	0.016243914	34.099262	14.191081
27415	17.86924	2.0408072e-05	3.2745302e-06	32.157204	33.206707	0.02947308	147.89241	51.16071
48384	1.824373	5.092472e-06	7.0780516e-08	1.4193267	1.4230995	0.00062877417	6.206634	2.146171
7667	3.029785	19.929434	9.782612e-06	40.407482	14.699689	20.501307	108.41005	43.929115
32550	1.524349	1.21071935e-08	9.410083e-06	6.9420047	7.426572	0.011260634	24.191164	11.361442
7765	2.3847263	2.3622997e-05	3.4738332e-05	8.153798	8.780509	0.009739965	32.30845	13.228467
55845	6.7922454	3.5557896e-06	2.0563602e-05	8.521845	5.6721473	0.0014671726	33.16794	11.14769
47870	2.5052252	1.183711e-06	8.638948e-06	5.3872743	5.5734377	0.0077932337	24.207212	8.868441
35508	2.3127346	2.1411106e-06	5.9977174e-07	3.2149365	4.9477944	0.006344216	17.635094	6.510514
24076	2.1939785	5.615037e-05	5.6251884e-06	15.353155	15.135072	0.015186706	68.81982	23.72855
43878	3.806823	4.4703484e-07	8.2701445e-07	2.8512838	3.7120764	0.004398918	18.385633	5.159707
1075	1.8205833	4.4845045e-05	9.670854e-06	16.55531	14.89302	0.025889192	54.252098	24.467165
23174	1.8272858	3.306195e-07	1.1175871e-06	2.1003177	1.3644061	0.45240253	5.643429	2.7471907
35570	2.5978472	2.5658868e-05	2.804771e-05	15.723682	16.596813	0.0041234083	51.80851	25.048515
72791	7.2744255	7.675961e-06	1.5452504e-05	16.071392	16.267632	0.0034261765	61.4815	26.16226
13782	1.0041558	1.8636696e-05	1.01700425e-05	13.381979	13.178622	0.020085989	43.44989	20.534601
3792	3.37166	8.421298e-05	3.5725534e-05	18.641129	12.491504	0.006953917	39.649822	23.944626
81669	5.397347	2.5846064e-05	3.1925738e-06	16.385147	20.13346	0.041334305	64.23707	28.463385
9600	1.1944897	2.8647482e-06	2.6438385e-05	12.808502	13.311048	0.021503458	47.40254	20.04322
20606	1.854615	5.7914294e-05	4.917383e-07	18.81805	18.950235	0.03174684	71.98376	29.026035
65403	2.6488743	1.4640391e-06	1.8622726e-05	3.2181637	6.2391315	0.0027148346	21.468142	7.3392596
11546	1.9230914	8.607283e-06	1.5269965e-05	12.333286	11.42282	0.0093077915	53.704697	18.235275
39368	2.044762	1.0430813e-06	6.560236e-06	2.4740775	2.567629	0.0029370908	12.959872	3.9330907
20284	2.9223588	2.3746863e-05	1.08890235e-05	19.794985	19.711205	0.032393456	73.9537	30.496666
61496	4.758254	6.156042e-06	9.357929e-06	4.2819543	7.2156243	0.014764866	24.48152	8.799269
27712	5.809112	2.0081177e-05	2.0861626e-06	19.640434	15.755477	0.0071735876	71.930435	27.267567
41678	2.183887	4.480593e-06	1.9352883e-05	6.59618	7.903549	0.014759873	34.908855	11.432723
73051	9.641982	2.0675361e-06	2.1923333e-05	3.4761562	9.1564245	0.0023860026	23.018276	10.198104
2643	1.7340165	3.20822e-05	6.6202134e-05	14.054607	13.8017235	0.0077170297	43.205475	21.326143
48408	1.8700194	6.7055225e-07	1.5646219e-07	1.4999601	1.6147734	0.00045101705	9.751446	2.4880564
9664	5.0230236	1.0449439e-06	4.0233135e-07	3.958902	7.2402797	0.009713395	20.512278	8.850537
8894	4.09113	4.7549605e-05	5.6549907e-06	37.677994	30.580784	0.0119213415	223.43419	51.63547
12502	1.1870841	1.8700026e-05	8.4377825e-06	16.036316	16.742985	0.030781424	53.160763	25.437298
81659	4.067109	3.4337863e-05	4.7646463e-06	12.763843	11.554262	0.02663951	56.738083	18.861887
13154	2.606811	3.3341348e-07	4.2840838e-07	5.1375413	6.203854	0.009388419	19.435703	8.936544
32638	1.6825192	3.4207478e-06	5.1930547e-06	4.8481464	2.8338768	0.4023587	19.074657	6.004001
20658	2.3414311	1.3571233e-05	2.9802322e-05	17.09028	17.70511	0.06890872	66.81761	26.915886
3475	2.4075577	2.4028122e-07	5.401671e-06	4.123807	4.252054	0.004161086	18.825151	6.5485077
55959	3.6586244	8.046627e-07	1.1213124e-06	4.5788016	3.0746715	0.007863599	22.103664	5.8617735
33266	4.3083687	3.612321e-05	2.1938235e-05	16.542059	14.89127	0.009635881	77.878716	23.794672
20380	2.8794448	3.9134175e-06	1.9494444e-05	11.519902	10.44659	0.005242252	94.22058	17.248795
47314	1.2851672	1.97161e-06	9.0897083e-07	6.9745092	5.768974	0.0074350843	20.957237	10.115989
11332	1.4168497	5.066395e-07	2.2180378e-05	12.183187	12.415263	0.019959843	52.466602	18.854662
38714	12.931639	1.2888573e-05	1.2617558e-05	14.370395	14.063456	0.0031298632	128.66505	21.694155
12722	4.333734	3.5921112e-06	7.636845e-07	6.0187764	7.5938563	0.0066696554	29.945433	10.156762
73235	5.4165173	7.450581e-09	9.723008e-06	7.520446	5.5052896	0.0061446577	29.554174	10.188668
39062	2.1208065	3.2894313e-06	2.0608306e-05	13.09537	13.404365	0.018427981	50.791733	20.44145
90413	8.500822	4.341826e-06	4.529953e-06	13.195879	12.115873	0.005786671	98.65913	19.31525
2472	1.1625166	3.2782555e-07	3.9972365e-06	1.4423246	2.1636004	0.0014676718	7.105872	2.7823284
23926	1.7077351	4.1387975e-06	7.2158873e-06	6.909301	7.5049467	0.011629545	39.97474	11.410066
41760	2.6519847	3.3415854e-06	1.0766089e-06	2.3846304	3.1732965	0.0011914406	11.466288	4.3313093
35218	1.5560659	1.524575e-06	1.9147992e-06	2.2110143	1.6320298	0.0030415899	15.347854	3.0689194
74771	3.0042834	1.816731e-05	1.7918646e-06	3.920364	4.909733	0.0042776684	18.02661	6.885932
3245	1.0485128	3.9599836e-06	1.0542572e-06	1.1607648	2.0878866	0.0023055344	9.034071	2.5272868
3781	4.584727	4.853122e-06	1.9341707e-05	22.960642	21.146025	0.05043147	111.77996	34.454914
13536	2.5171876	3.2424927e-05	2.059713e-05	8.919824	9.761255	0.0041412013	41.7293	14.609723
73178	1.885953	2.2184104e-06	7.264316e-07	4.9478793	7.744104	0.009645311	28.850203	10.094685
7874	1.5214361	4.4889748e-07	1.411885e-06	6.6316466	4.8892584	0.007359637	19.99791	9.016358
48114	2.1228359	2.1345913e-06	7.4505806e-08	2.5102625	1.2163169	0.00031797477	12.202868	3.1090298
12984	1.7463421	9.327196e-06	4.1686e-05	12.446048	12.0095625	0.016231922	40.69003	19.247395
69965	8.092611	4.567206e-06	4.4822693e-05	6.83531	8.731913	0.0021830364	28.977772	12.367804
29618	2.5197272	8.670613e-07	5.1036477e-06	2.9002063	2.5973487	0.0011731809	12.565727	4.3001604
73058	3.2551055	4.8540533e-06	1.7721206e-05	3.7029135	5.095836	0.007300858	21.228191	6.881787
46898	3.5802383	1.504086e-06	4.515052e-06	7.9189415	9.984201	0.0079457415	52.373943	13.789014
38862	2.2487197	4.5738183e-05	9.7975135e-06	10.843619	11.41892	0.020196257	50.3161	17.899534
20630	7.154541	1.04587525e-05	1.1663884e-05	19.270369	14.177407	0.00084867614	84.761055	26.502113
47978	6.0031047	3.081374e-05	1.4200807e-05	23.940153	12.125121	0.024122994	83.864624	28.483212
39362	2.8239768	2.7443282e-05	2.3059547e-05	14.336298	14.289257	0.022442007	50.934254	21.85703
3301	1.3816355	5.589798e-06	1.244247e-06	2.0830877	2.282086	0.004687304	9.150676	3.3384755
15846	1.8675933	7.796101e-06	4.8428774e-06	9.624838	8.886128	0.013966316	42.73144	14.562563
90250	6.5181456	2.1023676e-05	5.841255e-06	12.350911	13.397111	0.022228157	60.009964	20.308626
35748	1.6031649	1.9629486e-05	5.7794154e-05	13.031367	12.296685	0.019109601	41.69827	19.48317
40772	1.7161794	5.1184557e-05	1.04010105e-05	15.28136	15.369301	0.005191874	51.19246	23.47987
41830	2.6030588	3.2754615e-06	1.3187528e-06	4.0875235	1.9889137	0.0052919807	18.95851	5.0173
21660	2.1522326	8.979812e-06	3.848225e-06	7.3181143	5.8112807	0.006193217	69.12086	10.183132
65179	1.8074689	1.019612e-05	9.097159e-06	5.9528813	6.20625	0.0069168108	24.318932	9.581705
20610	1.7958763	6.5110624e-05	2.1718442e-06	17.860386	17.570686	0.034128115	69.99284	27.460064
801	3.4262395	3.8621947e-06	4.1797757e-06	4.9539256	5.299863	0.0032828401	17.749655	7.791988
70138	5.557004	1.6037375e-06	1.296401e-05	3.4612186	3.7241583	0.0028712794	19.92452	5.386039
47974	4.299153	2.0368025e-06	7.1160495e-05	26.962715	27.56873	0.024371931	82.62572	41.865974
22604	2.2374058	9.12603e-06	1.148507e-05	11.922986	11.067907	0.025076745	33.982315	17.767452
69940	6.9209557	7.50646e-06	2.0302832e-06	5.927706	7.510334	0.0034050976	31.431757	10.6561365
51006	3.3722644	1.7924234e-05	2.0116568e-07	4.494943	3.6111171	0.0034371815	12.255597	6.1336617
12602	2.5215251	2.7001835e-05	6.8061054e-06	7.436923	7.2624927	0.00951215	25.145727	11.466244
41050	1.8918892	1.628045e-05	5.7246536e-05	12.916204	12.470417	0.022112094	57.613056	19.473234
27466	4.9935913	7.3322095e-05	6.2398612e-06	22.27293	19.46785	0.030878581	90.16787	32.466732
16488	2.872795	2.6552007e-06	1.2889504e-06	8.823377	9.161393	0.00591032	39.08983	14.300353
50548	1.3850783	3.7066638e-07	1.2293458e-07	2.2891252	1.8219423	0.0024331298	8.988368	3.1179535
24354	2.12496	4.3502077e-06	3.0100346e-06	1.6329924	2.6202528	0.004371165	22.144245	3.3095088
3760	1.6734339	6.221235e-06	4.462898e-06	2.9774964	3.0520577	0.0051752846	12.365466	4.7179604
33686	1.9253024	1.0244548e-08	3.2670796e-06	5.145701	2.624082	0.0028766599	17.684017	6.324173
18410	3.0614533	2.6205555e-05	4.4070184e-06	15.023938	16.244795	0.039908197	88.791374	24.169128
72837	1.6433661	1.6950071e-07	1.1138618e-06	5.174744	4.5263968	0.0067632394	26.036701	7.4517903
72803	1.9152601	4.1797757e-06	4.2840838e-07	2.752897	2.5121481	0.004505565	15.021039	4.0476685
11706	0.99448574	4.079193e-06	1.0449439e-05	16.203852	16.255949	0.021401597	60.186977	24.999435
74858	2.1053758	5.932525e-07	8.59797e-06	1.1393204	2.195861	0.0020757678	6.1265254	2.7409914
70145	64.3992	1.5385449e-06	1.15484e-05	12.61865	15.717862	0.011998539	57.881737	22.74398
3617	1.3437263	3.236346e-06	1.5497208e-05	6.0845914	6.1682873	0.0040488606	29.456194	9.329776
32372	2.5181308	2.5707297e-05	3.7290156e-06	7.3025575	7.66329	0.004391696	24.688437	11.645594
18146	2.597098	1.8144026e-05	2.073124e-05	16.178959	15.36517	0.012828099	66.06914	24.248037
13238	2.8497498	1.4659017e-06	6.817281e-07	2.9877522	3.9924283	0.0045785797	16.840214	5.4848704
3232	1.6485966	3.981404e-06	4.7683716e-07	4.3335543	4.694246	0.0049836454	19.061924	7.1684957
80452	2.9117591	6.7539513e-06	2.387911e-06	2.4354217	3.4389975	0.01072546	18.512104	4.634124
28518	16.216951	6.910972e-05	6.2957406e-06	33.20915	26.58956	0.004236924	133.59506	47.107105
65266	35.29037	1.771003e-05	1.6748905e-05	3.8464563	3.6284764	0.0042389343	20.245817	5.8042917
33796	2.843039	5.6289136e-06	5.1766634e-05	4.4221535	5.3582187	0.0049159946	30.389866	7.4084463
15524	2.4037156	1.5078112e-06	4.5001507e-06	6.2943525	5.5344105	0.011513532	29.766214	9.665129
81738	3.3939092	1.3815239e-05	5.158037e-05	20.314194	18.214361	0.04370861	62.203236	29.990807
55735	8.904601	1.3895333e-06	5.3934753e-05	3.8118994	11.131083	0.027896699	41.86514	12.49858
13728	1.4452701	1.6461127e-05	7.18981e-07	8.700541	8.682145	0.013117775	41.35626	13.741385
13140	2.310279	1.270324e-06	2.4091452e-05	17.58864	18.230795	0.015547259	64.01326	27.755928
51142	2.928306	2.6281923e-06	4.336238e-06	2.2432992	2.3918362	0.0036024712	9.372739	3.6597264
70092	30.560453	5.0028786e-05	6.996095e-06	35.78654	6.0649643	0.006059319	108.11695	36.8343
27579	5.6744943	2.816692e-05	1.4901161e-07	26.72933	24.459059	0.01718536	114.642654	39.04133
73004	3.9545507	1.0635704e-06	8.1956387e-07	1.9136992	3.1760707	0.0005190305	16.879622	3.957935
32226	1.399005	7.295981e-06	3.4607947e-06	11.2350445	11.4766865	0.022767255	40.957905	17.427715
8533	2.2672875	2.7325004e-06	6.1653554e-06	11.913185	13.258321	0.0034213148	59.929497	19.549757
50740	23.478802	8.2328916e-07	1.6208738e-05	2.7961957	6.8179955	0.005014214	25.51556	7.6458883
21814	1.0884166	2.278015e-06	2.0429492e-05	4.0926013	4.4773517	0.0029813189	16.854816	6.6741724
20288	2.5038002	4.6125613e-05	6.686896e-06	11.256827	12.057382	0.024655182	49.630707	18.043983
90299	6.362588	1.1997297e-05	3.4607947e-06	6.970237	8.536491	0.008854134	32.709393	12.142099
20762	3.0009074	5.420763e-05	9.514391e-06	15.775429	16.417324	0.0056839148	64.02948	24.62639
63736	8.631904	1.943484e-05	2.4680048e-05	13.882211	11.253322	0.010812793	43.136486	19.575651
17408	0.95220804	6.1245635e-05	3.5762787e-06	25.821638	25.436665	0.011446935	81.93877	41.291973
27923	7.8089485	4.7793612e-05	6.539002e-05	21.681787	21.310389	0.025448598	90.090645	33.001163
9770	2.8450131	9.4715506e-07	7.919967e-06	7.463292	6.8307443	0.011221504	32.98202	11.42578
27266	1.74676	3.340654e-06	9.4249845e-07	4.6094985	3.1175735	0.0039106277	14.9880905	6.266825
3680	7.217054	3.837049e-07	1.2469348	3.9868646	12.778388	3.310277	49.99318	13.934623
61372	2.2903616	2.4238601e-05	1.1920929e-06	6.8306947	3.3990724	0.003660299	23.304394	7.971388
11396	1.5983335	6.23893e-05	1.873821e-06	16.03521	15.545573	0.01371873	58.742855	24.214552
28646	1.3753203	3.750436e-06	3.144145e-06	2.8382092	3.0060031	0.0020529907	16.806324	4.5969195
21844	1.03084	3.4831464e-07	9.723008e-07	2.2969804	1.5075098	0.00287552	12.673494	2.9715283
